o,id,genre,danceability,energy,valence,tempo,loudness,mode,key,acousticness,instrumentalness,liveness,speechiness,explicit,duration_ms,popularity,year,release_date
32186,227527,Country,0.715,0.545,0.68,108.16,-7.436,1,5,0.844,0.0125,0.0807,0.029,0,150227,14,1952,2377
77597,838300,Country,0.615,0.581,0.842,135.305,-10.088,1,0,0.672,2.68E-05,0.368,0.0333,0,135400,14,1952,2377
78898,858710,Country,0.657,0.307,0.677,135.436,-9.411,1,3,0.591,0,0.0723,0.0341,0,159600,14,1952,2377
78926,858710,Country,0.602,0.675,0.881,156.793,-10.401,1,6,0.653,0,0.274,0.0596,0,118627,14,1952,2377
78944,858710,Country,0.443,0.285,0.17,68.654,-11.666,1,10,0.649,0.00192,0.188,0.0342,0,152707,14,1952,2377
36600,269172,Country,0.65,0.337,0.712,116.46,-11.278,1,8,0.883,0,0.119,0.0291,0,147800,13,1952,2377
75968,816890,Country,0.558,0.324,0.539,101.962,-10.996,1,0,0.797,0,0.151,0.027,0,146400,13,1952,2377
78936,858710,Country,0.393,0.143,0.286,81.949,-15.799,1,4,0.917,0.000217,0.156,0.0325,0,154267,13,1952,2377
36599,269172,Country,0.796,0.443,0.962,114.198,-9.943,1,1,0.723,5.06E-05,0.0739,0.035,0,153000,12,1952,2377
27953,190946,Country,0.496,0.254,0.396,81.845,-14.153,1,2,0.902,0.00218,0.0983,0.0274,0,188000,10,1952,2427
77600,838300,Country,0.651,0.754,0.693,106.255,-11.232,1,0,0.00262,1.45E-05,0.271,0.103,0,195333,9,1952,2377
27879,190946,Country,0.538,0.333,0.953,208.394,-12.486,1,2,0.827,0.000101,0.246,0.0512,0,177907,8,1952,2427
77607,838300,Country,0.539,0.369,0.769,130.761,-11.49,0,11,0.524,4.78E-05,0.14,0.0301,0,169800,8,1952,2377
77590,838300,Country,0.865,0.375,0.785,123.603,-8.805,1,2,0.853,1.30E-06,0.108,0.0387,0,144733,7,1952,2377
77604,838300,Country,0.578,0.313,0.493,124.247,-12.673,1,7,0.663,0.000509,0.15,0.0312,0,160960,7,1952,2377
27922,190946,Country,0.762,0.215,0.611,117.065,-12.122,1,9,0.793,4.98E-06,0.148,0.0309,0,190907,5,1952,2427
36598,269172,Country,0.523,0.473,0.819,168.428,-8.562,1,8,0.769,5.75E-05,0.121,0.0315,0,156173,5,1952,2377
77589,838300,Country,0.659,0.399,0.73,112.943,-10.824,1,0,0.559,6.19E-06,0.186,0.0281,0,151400,5,1952,2377
77591,838300,Country,0.667,0.401,0.691,101.593,-9.315,1,4,0.578,0,0.205,0.0339,0,133360,5,1952,2377
77592,838300,Country,0.492,0.272,0.469,140.468,-11.598,1,2,0.628,0,0.262,0.0296,0,160333,5,1952,2377
77593,838300,Country,0.719,0.533,0.645,114.267,-11.187,1,9,0.783,0.0123,0.255,0.0585,0,121240,5,1952,2377
77595,838300,Country,0.574,0.451,0.766,109.66,-11.134,1,2,0.684,3.58E-06,0.327,0.0323,0,181173,5,1952,2377
77599,838300,Country,0.407,0.283,0.449,129.129,-12.937,1,7,0.793,6.06E-05,0.256,0.0302,0,288960,5,1952,2377
77602,838300,Country,0.583,0.0621,0.369,105.144,-18.466,1,7,0.941,0.00119,0.123,0.0388,0,179267,5,1952,2377
77603,838300,Country,0.595,0.572,0.886,127.049,-9.889,1,7,0.349,1.00E-06,0.145,0.0484,0,130040,5,1952,2377
77606,838300,Country,0.512,0.197,0.654,141.628,-9.056,1,10,0.502,0,0.187,0.0312,0,137200,5,1952,2377
27886,190946,Country,0.68,0.185,0.761,115.413,-15.422,1,10,0.767,0.000273,0.323,0.0356,0,182960,4,1952,2427
77596,838300,Country,0.543,0.255,0.544,118.08,-11.129,1,2,0.779,0,0.0986,0.0305,0,162000,4,1952,2377
77601,838300,Country,0.648,0.314,0.785,106.628,-10.648,1,6,0.827,0,0.111,0.0354,0,98440,4,1952,2377
27896,190946,Country,0.568,0.194,0.532,101.479,-16.466,1,7,0.397,0.000123,0.374,0.0291,0,149733,3,1952,2427
27934,190946,Country,0.683,0.21,0.684,126.159,-13.235,1,4,0.798,0,0.127,0.0306,0,167893,3,1952,2427
32171,227527,Country,0.736,0.448,0.901,95.469,-9.194,1,4,0.583,0.00035,0.0781,0.0349,0,123907,3,1952,2377
77594,838300,Country,0.434,0.183,0.238,89.787,-12.48,1,2,0.737,7.23E-05,0.175,0.0276,0,201800,3,1952,2377
27866,190946,Country,0.687,0.375,0.926,86.083,-13.629,1,5,0.76,0.00126,0.135,0.0325,0,138040,2,1952,2427
27882,190946,Country,0.561,0.169,0.462,92.578,-18.487,1,2,0.804,0.0199,0.11,0.032,0,142067,2,1952,2427
27902,190946,Country,0.702,0.318,0.763,133.227,-15.739,1,9,0.905,5.05E-06,0.142,0.0518,0,172693,2,1952,2427
27916,190946,Country,0.561,0.183,0.563,124.654,-14.337,1,7,0.423,0.000758,0.119,0.0357,0,179733,2,1952,2427
27957,190946,Country,0.599,0.252,0.647,104.694,-15.744,1,7,0.824,0.00529,0.148,0.028,0,176640,2,1952,2427
32172,227527,Country,0.685,0.207,0.618,104.384,-13.18,1,4,0.781,0.0117,0.127,0.0258,0,143800,2,1952,2377
32176,227527,Country,0.607,0.348,0.823,149.518,-8.234,1,6,0.81,0.00012,0.136,0.0299,0,160067,2,1952,2377
27891,190946,Country,0.74,0.187,0.761,126.667,-14.522,1,9,0.798,6.13E-06,0.178,0.0322,0,152093,1,1952,2427
27906,190946,Country,0.546,0.244,0.559,104.28,-15.043,1,0,0.767,0.0182,0.143,0.0352,0,168000,1,1952,2427
27967,190946,Country,0.77,0.366,0.856,122.685,-10.625,1,9,0.717,0,0.172,0.036,0,186453,5,1953,2378
27911,190946,Country,0.624,0.293,0.733,122.922,-10.409,1,5,0.671,0,0.121,0.0391,0,181347,2,1953,2378
27888,190946,Country,0.734,0.237,0.645,105.015,-11.893,1,9,0.746,0,0.0798,0.0294,0,161347,1,1953,2378
27918,190946,Country,0.702,0.547,0.711,97.96,-9.129,1,4,0.468,0,0.0837,0.0272,0,165893,1,1953,2378
27941,190946,Country,0.707,0.406,0.906,90.827,-9.749,1,4,0.74,0,0.088,0.0307,0,145533,1,1953,2378
27943,190946,Country,0.767,0.224,0.693,102.076,-12.646,1,4,0.696,2.52E-06,0.138,0.0287,0,140013,1,1953,2378
27946,190946,Country,0.62,0.25,0.524,128.02,-11.774,1,5,0.56,0,0.211,0.0333,0,190067,1,1953,2378
27864,190946,Country,0.794,0.216,0.58,110.37,-13.16,1,2,0.711,0,0.313,0.0317,0,155693,0,1953,2378
27871,190946,Country,0.753,0.32,0.882,102.108,-12.057,1,2,0.689,0,0.15,0.0345,0,124667,0,1953,2378
27872,190946,Country,0.705,0.332,0.847,77.231,-11.099,1,0,0.762,0,0.0543,0.0299,0,138880,0,1953,2378
27908,190946,Country,0.625,0.189,0.476,115.055,-13.164,1,11,0.827,3.45E-06,0.333,0.0311,0,174893,0,1953,2378
46530,409954,Country,0.515,0.603,0.892,127.151,-6.246,1,10,0.639,0,0.121,0.0318,0,176627,48,1954,2379
46515,409954,Country,0.275,0.338,0.514,82.377,-10.199,1,3,0.843,9.85E-05,0.196,0.0309,0,227893,43,1954,2379
75946,816890,Country,0.637,0.458,0.886,101.918,-13.492,1,10,0.715,0,0.924,0.123,0,224400,41,1954,2379
68966,770628,Country,0.344,0.321,0.804,184.621,-13.609,1,1,0.846,2.43E-05,0.114,0.0385,0,169227,34,1954,2379
56659,578031,Country,0.692,0.57,0.788,99.991,-10.721,0,8,0.775,1.13E-06,0.133,0.0828,0,138600,30,1954,2379
53504,523661,Country,0.548,0.238,0.549,126.59,-15.44,1,4,0.944,3.01E-05,0.184,0.0337,0,148840,26,1954,2379
27893,190946,Country,0.585,0.429,0.834,145.747,-13.744,1,10,0.897,2.82E-05,0.125,0.0314,0,181360,25,1954,2379
46554,409954,Country,0.406,0.567,0.767,116.474,-7.24,1,5,0.605,0.0178,0.24,0.036,0,152107,25,1954,2379
53127,516706,Country,0.615,0.653,0.961,112.899,-9.015,1,2,0.626,0,0.363,0.0323,0,119267,21,1954,2379
75742,816890,Country,0.604,0.562,0.882,97.221,-13.38,0,0,0.335,0.0102,0.18,0.0306,0,178333,20,1954,2379
30414,207644,Country,0.513,0.5,0.94,133.507,-12.644,0,2,0.144,0,0.264,0.0435,0,215360,19,1954,2379
55180,562030,Country,0.838,0.527,0.972,96.541,-13.163,1,5,0.889,2.01E-05,0.0337,0.032,0,140027,19,1954,2379
55181,562030,Country,0.473,0.455,0.941,90.619,-13.982,1,4,0.751,0,0.199,0.075,0,116333,19,1954,2379
28978,198783,Country,0.605,0.379,0.894,85.008,-15.492,1,0,0.865,4.30E-05,0.246,0.0354,0,166600,18,1954,2379
28985,198783,Country,0.654,0.696,0.948,178.747,-11.748,1,9,0.776,0,0.0906,0.052,0,149440,18,1954,2379
75676,816890,Country,0.558,0.131,0.43,176.572,-19.003,1,10,0.845,0,0.0883,0.132,0,180800,18,1954,2379
78871,858710,Country,0.676,0.425,0.566,115.293,-13.892,0,1,0.782,0,0.239,0.0358,0,237307,18,1954,2379
78953,858710,Country,0.573,0.469,0.591,105.866,-13.015,1,2,0.813,0,0.194,0.0332,0,259173,17,1954,2379
27867,190946,Country,0.517,0.232,0.39,63.252,-17.093,1,4,0.88,0.00999,0.104,0.0326,0,181867,15,1954,2379
46508,409954,Country,0.328,0.593,0.638,109.817,-6.588,1,10,0.944,0,0.127,0.0351,0,179093,15,1954,2379
53508,523661,Country,0.499,0.632,0.865,101.862,-10.894,1,11,0.42,0,0.126,0.0307,0,147267,15,1954,2379
39897,314346,Country,0.627,0.666,0.905,104.331,-13.382,1,4,0.742,1.69E-05,0.472,0.0928,0,145640,14,1954,2379
46544,409954,Country,0.479,0.487,0.792,116.627,-6.985,1,3,0.702,1.98E-05,0.0696,0.0301,0,167147,9,1954,2379
46519,409954,Country,0.634,0.361,0.517,121.807,-6.009,1,7,0.692,0,0.107,0.0266,0,153507,8,1954,2379
46534,409954,Country,0.373,0.32,0.502,81.543,-10.493,1,5,0.686,0.0466,0.0978,0.0271,0,216573,8,1954,2379
46522,409954,Country,0.445,0.31,0.416,87.911,-11.56,1,10,0.846,0.141,0.122,0.03,0,228920,7,1954,2379
46552,409954,Country,0.298,0.295,0.274,84.198,-10.435,1,7,0.924,0.0772,0.0701,0.0279,0,214893,7,1954,2379
46539,409954,Country,0.24,0.359,0.196,99.62,-8.148,1,3,0.941,0.0248,0.162,0.0294,0,184440,6,1954,2379
2367,20403,Country,0.667,0.25,0.412,144.145,-18.533,1,11,0.757,0,0.25,0.217,0,155902,53,1955,3639
2369,20403,Country,0.678,0.285,0.873,174.917,-15.077,1,0,0.693,4.26E-05,0.1,0.301,0,155007,32,1955,3639
2378,20403,Country,0.69,0.178,0.306,127.864,-15.648,1,2,0.339,0.00463,0.139,0.0749,0,184025,24,1955,3639
2349,20403,Country,0.601,0.435,0.854,182.874,-14.605,1,8,0.574,0,0.104,0.42,0,137911,19,1955,3639
85032,944310,Country,0.544,0.715,0.816,91.687,-9.868,1,8,0.582,1.18E-06,0.132,0.0456,0,137093,19,1955,2380
2351,20403,Country,0.707,0.113,0.417,121.439,-18.045,0,7,0.898,0.002,0.0989,0.0636,0,194835,17,1955,3639
2355,20403,Country,0.705,0.293,0.934,161.232,-14.387,1,7,0.875,0.0208,0.293,0.0879,0,142446,17,1955,3639
2360,20403,Country,0.695,0.397,0.923,166.481,-15.294,1,7,0.543,2.10E-06,0.104,0.296,0,149356,17,1955,3639
84957,944310,Country,0.744,0.537,0.948,112.237,-8.166,1,6,0.881,0.0963,0.253,0.0511,0,140400,17,1955,2380
2385,20403,Country,0.613,0.107,0.546,105.832,-19.595,1,1,0.858,9.93E-06,0.109,0.041,0,186629,16,1955,3639
75599,816890,Country,0.754,0.54,0.79,101.738,-8.326,1,5,0.691,7.51E-05,0.0868,0.0266,0,168554,16,1955,19
75580,816890,Country,0.874,0.49,0.9,103.649,-9.033,1,5,0.725,7.56E-05,0.106,0.0624,0,146971,15,1955,19
2348,20403,Country,0.616,0.165,0.558,134.488,-17.101,1,4,0.954,1.82E-06,0.118,0.0349,0,205523,14,1955,3639
75624,816890,Country,0.814,0.54,0.901,120.646,-9.534,1,0,0.795,0.00057,0.106,0.0386,0,134000,14,1955,19
75725,816890,Country,0.915,0.434,0.842,106.171,-10.711,0,10,0.67,6.46E-06,0.106,0.0438,0,155040,14,1955,19
85003,944310,Country,0.548,0.306,0.531,101.859,-8.338,1,2,0.601,8.77E-06,0.252,0.0285,0,174640,14,1955,2380
2359,20403,Country,0.83,0.346,0.855,148.489,-13.767,0,9,0.871,0.000182,0.072,0.126,0,143089,13,1955,3639
2346,20403,Country,0.612,0.318,0.908,162.833,-15.326,1,0,0.888,5.77E-05,0.062,0.09,0,159371,12,1955,3639
2380,20403,Country,0.62,0.266,0.856,152.747,-16.684,1,8,0.834,0,0.0979,0.341,0,129319,11,1955,3639
27917,190946,Country,0.629,0.157,0.433,98.729,-13.482,1,10,0.745,0,0.0696,0.0266,0,160173,10,1955,2380
85029,944310,Country,0.41,0.309,0.602,94.832,-11.176,1,10,0.823,0.000161,0.0853,0.029,0,133000,9,1955,2380
85046,944310,Country,0.76,0.684,0.965,96.435,-9.316,1,7,0.24,0,0.102,0.0367,0,150213,9,1955,2380
84963,944310,Country,0.707,0.45,0.964,137.836,-8.895,1,10,0.76,0,0.0704,0.0376,0,145787,8,1955,2380
85005,944310,Country,0.362,0.513,0.777,209.878,-10.142,1,3,0.761,1.32E-05,0.0874,0.0424,0,141240,8,1955,2380
27942,190946,Country,0.744,0.517,0.898,90.817,-10.636,0,1,0.35,0,0.13,0.0381,0,125827,7,1955,2380
84956,944310,Country,0.562,0.491,0.93,167.19,-9.421,1,9,0.823,0,0.178,0.0377,0,137667,7,1955,2380
84960,944310,Country,0.331,0.391,0.862,178.696,-11.859,1,2,0.896,0.00164,0.294,0.0407,0,133560,7,1955,2380
85060,944310,Country,0.208,0.342,0.266,73.704,-11.938,1,5,0.586,0.571,0.385,0.0329,0,168747,6,1955,2380
29000,198783,Country,0.773,0.867,0.921,98.147,-6.594,1,11,0.495,0,0.57,0.0365,0,123360,4,1955,2380
28145,193160,Country,0.613,0.816,0.864,126.611,-6.195,1,1,0.0512,1.30E-05,0.172,0.0439,0,131773,3,1955,2380
28963,198783,Country,0.699,0.951,0.938,82.229,-4.658,1,9,0.762,4.38E-06,0.167,0.0465,0,137373,3,1955,2380
37874,290414,Country,0.713,0.779,0.908,106.893,-4.72,1,10,0.517,0.000319,0.193,0.135,0,143427,3,1955,2380
78883,858710,Country,0.756,0.667,0.964,113.92,-5.194,1,8,0.547,0,0.131,0.0344,0,134493,3,1955,2380
20610,141256,Country,0.525,0.874,0.963,99.241,-5.469,1,7,0.275,0.783,0.205,0.0333,0,142840,2,1955,2380
27890,190946,Country,0.614,0.793,0.963,146.323,-5.322,1,1,0.867,0.00616,0.751,0.0477,0,148733,2,1955,2380
39891,314346,Country,0.471,0.887,0.965,168.881,-3.734,1,10,0.789,0.000345,0.266,0.0456,0,150640,2,1955,2380
75612,816890,Country,0.686,0.844,0.897,109.039,-6.163,1,10,0.56,1.21E-06,0.12,0.0484,0,127027,2,1955,2380
27929,190946,Country,0.583,0.229,0.559,108.26,-11.294,1,0,0.774,0,0.0737,0.0274,0,145787,1,1955,2380
27874,190946,Country,0.599,0.187,0.522,87.213,-11.6,1,0,0.897,0,0.164,0.0273,0,142360,0,1955,2380
27909,190946,Country,0.646,0.0883,0.226,94.063,-15.556,1,10,0.833,0.00616,0.125,0.0514,0,170147,0,1955,2380
27920,190946,Country,0.805,0.181,0.65,117.161,-13.464,1,0,0.586,2.46E-06,0.0786,0.0367,0,152547,0,1955,2380
54827,549797,Country,0.349,0.265,0.48,204.656,-11.381,1,7,0.95,0.000118,0.165,0.0324,0,165960,49,1956,20
28952,198783,Country,0.703,0.753,0.921,177.162,-11.783,1,9,0.803,0,0.0997,0.135,0,152067,46,1956,2381
85311,947816,Country,0.596,0.144,0.451,115.681,-10.307,1,2,0.924,0,0.219,0.0298,0,164520,44,1956,20
28950,198783,Country,0.646,0.374,0.903,82.947,-14.064,1,0,0.711,0,0.256,0.0392,0,170240,42,1956,2381
28968,198783,Country,0.679,0.546,0.964,115.234,-12.609,1,3,0.648,3.62E-05,0.057,0.0729,0,194933,42,1956,2381
46535,409954,Country,0.506,0.42,0.761,116.76,-9.785,1,5,0.666,0,0.204,0.0334,0,152509,41,1956,2381
46538,409954,Country,0.326,0.495,0.723,109.915,-10.839,1,10,0.891,0,0.241,0.0386,0,178979,37,1956,2381
46532,409954,Country,0.507,0.358,0.814,116.489,-12.085,1,3,0.788,2.50E-05,0.0673,0.0324,0,167416,35,1956,2381
28995,198783,Country,0.636,0.423,0.955,127.553,-15.211,1,4,0.737,0,0.286,0.0608,0,118093,34,1956,2381
46494,409954,Country,0.491,0.512,0.839,126.753,-9.109,1,10,0.752,6.73E-06,0.0925,0.0352,0,177308,34,1956,2381
28983,198783,Country,0.838,0.453,0.885,115.065,-12.192,1,4,0.837,0,0.555,0.0456,0,141000,33,1956,2381
2389,20403,Country,0.575,0.202,0.295,105.353,-10.16,1,5,0.823,2.48E-06,0.0938,0.0366,0,171467,30,1956,3494
54792,549797,Country,0.399,0.424,0.568,206.05,-10.104,1,7,0.893,0,0.19,0.0363,0,174600,30,1956,20
28943,198783,Country,0.685,0.258,0.571,85.177,-14.633,1,4,0.662,0,0.112,0.0291,0,156640,29,1956,2381
28984,198783,Country,0.467,0.531,0.954,136.154,-14.288,1,4,0.448,0,0.358,0.0387,0,131800,29,1956,2381
28994,198783,Country,0.687,0.459,0.625,96.485,-13.794,0,0,0.621,2.87E-05,0.112,0.0687,0,148733,29,1956,2381
28996,198783,Country,0.56,0.164,0.447,106.368,-17.042,1,2,0.728,0,0.0953,0.0325,0,176600,29,1956,2381
54835,549797,Country,0.373,0.377,0.673,180.121,-10.844,1,2,0.936,0,0.0793,0.0301,0,140200,29,1956,20
28959,198783,Country,0.653,0.578,0.866,103.166,-13.647,1,0,0.52,0,0.0711,0.0974,0,159307,28,1956,2381
28993,198783,Country,0.712,0.762,0.917,97.961,-12.717,0,11,0.702,0,0.419,0.0389,0,124200,26,1956,2381
28958,198783,Country,0.647,0.582,0.962,135.363,-14.315,1,4,0.645,0,0.31,0.0308,0,141093,25,1956,2381
28988,198783,Country,0.499,0.144,0.369,87.469,-16.169,1,2,0.85,3.95E-05,0.0931,0.0288,0,166200,25,1956,2381
28972,198783,Country,0.554,0.55,0.896,172.039,-13.69,1,9,0.616,0,0.142,0.0375,0,113067,24,1956,2381
54826,549797,Country,0.5,0.0613,0.288,120.053,-13.786,1,0,0.967,0,0.0958,0.0363,0,143307,24,1956,20
54833,549797,Country,0.661,0.371,0.954,95.946,-10.093,1,2,0.552,2.45E-05,0.135,0.0258,0,174933,23,1956,20
46533,409954,Country,0.635,0.268,0.506,121.805,-11.058,1,7,0.639,0,0.375,0.0286,0,153467,22,1956,2381
46507,409954,Country,0.618,0.274,0.439,128.884,-11.782,1,7,0.922,2.42E-05,0.108,0.0311,0,161332,20,1956,2381
46558,409954,Country,0.534,0.425,0.842,144.003,-11.759,1,4,0.786,0,0.133,0.0287,0,142245,20,1956,2381
54767,549797,Country,0.498,0.269,0.493,117.545,-10.238,1,9,0.94,1.37E-05,0.041,0.0347,0,136867,19,1956,20
54779,549797,Country,0.678,0.337,0.33,113.331,-12.782,1,4,0.95,0,0.474,0.0464,0,125307,19,1956,20
54823,549797,Country,0.453,0.309,0.345,84.467,-9.542,1,9,0.72,0.00104,0.0907,0.0261,0,167840,19,1956,20
54825,549797,Country,0.574,0.199,0.362,119.719,-11.941,1,2,0.928,0,0.161,0.0368,0,111093,19,1956,20
28977,198783,Country,0.576,0.667,0.778,93.765,-10.218,1,7,0.289,0,0.0655,0.0827,0,138067,18,1956,2381
46503,409954,Country,0.414,0.299,0.447,88.516,-12.293,1,10,0.858,0.212,0.128,0.0303,0,228267,18,1956,2381
46550,409954,Country,0.24,0.365,0.382,170.883,-12.226,1,8,0.708,3.53E-05,0.0844,0.0307,0,228040,18,1956,2381
46557,409954,Country,0.498,0.625,0.931,133.253,-8.639,1,11,0.551,0.00172,0.25,0.0353,0,163143,18,1956,2381
46536,409954,Country,0.568,0.291,0.764,118.757,-11.033,1,7,0.711,0,0.0889,0.0291,0,162354,17,1956,2381
54758,549797,Country,0.52,0.145,0.231,94.11,-11.975,1,5,0.916,0,0.126,0.0282,0,158000,17,1956,20
54770,549797,Country,0.512,0.333,0.329,110.689,-11.685,1,0,0.881,1.68E-06,0.211,0.0301,0,167933,17,1956,20
54819,549797,Country,0.473,0.122,0.461,108.976,-15.418,1,4,0.987,0,0.201,0.0311,0,219627,17,1956,20
76044,816890,Country,0.904,0.534,0.949,110.84,-9.003,1,5,0.675,0,0.231,0.065,0,132971,17,1956,20
28948,198783,Country,0.343,0.253,0.313,92.051,-13.348,1,2,0.641,0,0.24,0.0277,0,187267,16,1956,2381
46537,409954,Country,0.323,0.339,0.469,82.635,-11.011,1,3,0.84,0.000123,0.326,0.0304,0,228533,16,1956,2381
54776,549797,Country,0.484,0.114,0.527,135.808,-16.347,1,0,0.976,8.11E-06,0.108,0.0365,0,209573,16,1956,20
54790,549797,Country,0.429,0.196,0.373,127.939,-13.661,1,0,0.951,0.00736,0.411,0.0336,0,246107,16,1956,20
54806,549797,Country,0.492,0.246,0.755,146.355,-11.728,1,7,0.779,0.000107,0.139,0.0284,0,170960,16,1956,20
75778,816890,Country,0.862,0.484,0.787,105.834,-11.183,1,10,0.798,0.000996,0.105,0.0421,0,163046,15,1956,20
46496,409954,Country,0.4,0.536,0.722,121.14,-9.126,1,7,0.712,2.15E-06,0.237,0.04,0,155434,14,1956,2381
54766,549797,Country,0.603,0.125,0.469,120.269,-15.172,1,7,0.981,0,0.0949,0.0339,0,147893,14,1956,20
34288,246022,Country,0.447,0.364,0.829,150.572,-12.635,0,9,0.944,0.91,0.258,0.0551,0,148440,13,1956,20
85314,947816,Country,0.633,0.173,0.639,103.041,-11.761,1,9,0.898,0,0.206,0.031,0,186013,12,1956,20
46498,409954,Country,0.394,0.595,0.803,129.356,-10.488,1,9,0.739,0.00171,0.14,0.0653,0,164397,11,1956,2381
46502,409954,Country,0.439,0.341,0.691,116.698,-9.955,1,5,0.777,0,0.239,0.0328,0,153093,11,1956,2381
46526,409954,Country,0.378,0.268,0.409,68.809,-11.46,1,1,0.866,0.0123,0.175,0.0281,0,152227,11,1956,2381
85301,947816,Country,0.677,0.474,0.963,101.502,-8.881,1,0,0.783,2.05E-06,0.282,0.0269,0,131213,11,1956,20
34300,246022,Country,0.528,0.275,0.798,169.18,-12.419,1,2,0.839,0.844,0.0916,0.0536,0,127573,10,1956,20
46510,409954,Country,0.371,0.282,0.512,81.648,-12.25,1,5,0.709,0.0276,0.0945,0.0275,0,216733,10,1956,2381
85308,947816,Country,0.761,0.514,0.945,128.856,-9.003,0,0,0.788,0,0.322,0.0511,0,180120,10,1956,20
85319,947816,Country,0.577,0.296,0.702,140.402,-10.179,1,10,0.891,0,0.203,0.0292,0,179333,10,1956,20
2390,20403,Country,0.515,0.317,0.646,200.755,-8.771,1,2,0.904,0.00118,0.137,0.139,0,127440,9,1956,3494
46531,409954,Country,0.651,0.309,0.49,75.701,-13.195,1,11,0.859,0.000118,0.0873,0.034,0,169320,9,1956,2381
46553,409954,Country,0.543,0.541,0.803,127.48,-7.822,1,10,0.826,2.57E-06,0.264,0.0329,0,177293,9,1956,2381
75665,816890,Country,0.778,0.727,0.93,97.884,-11.815,1,10,0.827,0.0179,0.141,0.0542,0,135737,9,1956,20
34289,246022,Country,0.559,0.306,0.259,96.888,-9.212,1,4,0.856,0.85,0.153,0.0393,0,186733,8,1956,20
34305,246022,Country,0.728,0.329,0.885,97.599,-11.861,1,4,0.928,0.885,0.132,0.0562,0,130840,8,1956,20
46495,409954,Country,0.4,0.464,0.751,120.606,-10.791,1,10,0.796,0.00458,0.219,0.0378,0,171178,8,1956,2381
46497,409954,Country,0.445,0.439,0.444,102.574,-9.309,1,10,0.887,0.184,0.344,0.031,0,149173,8,1956,2381
46501,409954,Country,0.318,0.559,0.609,109.513,-8.504,1,10,0.936,0,0.249,0.0359,0,179133,8,1956,2381
85306,947816,Country,0.54,0.192,0.311,87.504,-11.648,1,10,0.945,9.73E-06,0.217,0.0301,0,153600,8,1956,20
2387,20403,Country,0.761,0.323,0.708,136.601,-7.404,1,1,0.132,0,0.205,0.0627,0,177813,7,1956,3494
34302,246022,Country,0.412,0.389,0.816,152.807,-9.382,1,1,0.923,0.806,0.11,0.0498,0,141880,7,1956,20
34306,246022,Country,0.619,0.301,0.567,99.324,-11.695,1,2,0.925,0.954,0.101,0.0763,0,140920,7,1956,20
46504,409954,Country,0.57,0.34,0.747,118.623,-8.428,1,7,0.746,0,0.0754,0.0269,0,161733,7,1956,2381
46506,409954,Country,0.227,0.28,0.475,74.983,-12.585,1,5,0.931,0.00749,0.167,0.0345,0,166000,7,1956,2381
46524,409954,Country,0.308,0.302,0.214,67.086,-10.064,1,3,0.945,0.0238,0.179,0.029,0,184933,7,1956,2381
46525,409954,Country,0.721,0.3,0.838,105.207,-10.774,1,8,0.811,0.0409,0.157,0.0355,0,177200,7,1956,2381
75628,816890,Country,0.847,0.469,0.755,102.337,-10.018,0,10,0.785,0.000148,0.109,0.076,0,141919,7,1956,20
85316,947816,Country,0.657,0.251,0.891,157.762,-10.753,1,0,0.681,0,0.0677,0.0356,0,144960,7,1956,20
41276,326096,Country,0.504,0.363,0.626,120.517,-11.328,1,7,0.865,0,0.234,0.0362,0,152173,6,1956,20
46500,409954,Country,0.421,0.564,0.687,64.034,-6.834,1,9,0.865,5.32E-06,0.11,0.0518,0,166067,6,1956,2381
2370,20403,Country,0.895,0.555,0.909,102.1,-10.304,1,7,0.681,3.45E-05,0.12,0.191,0,137547,5,1956,3494
2391,20403,Country,0.866,0.641,0.927,111.324,-5.788,1,10,0.638,0,0.0528,0.0519,0,143840,5,1956,3494
34282,246022,Country,0.339,0.719,0.931,153.152,-9.9,1,5,0.6,0.785,0.266,0.0348,0,102640,5,1956,20
34286,246022,Country,0.377,0.435,0.743,155.654,-12.756,1,5,0.893,0.874,0.205,0.0408,0,112680,5,1956,20
34297,246022,Country,0.625,0.108,0.376,84.111,-13.569,1,0,0.969,0.904,0.109,0.0621,0,149280,5,1956,20
34298,246022,Country,0.582,0.229,0.426,150.738,-11.422,1,4,0.915,0.472,0.167,0.0582,0,150427,5,1956,20
46543,409954,Country,0.641,0.501,0.839,134.262,-7.325,1,11,0.54,0.00018,0.121,0.029,0,161667,5,1956,2381
85310,947816,Country,0.485,0.174,0.365,116.16,-12.848,1,9,0.938,0,0.0502,0.0307,0,190280,5,1956,20
85320,947816,Country,0.609,0.286,0.639,115.115,-8.403,1,9,0.88,0,0.044,0.0299,0,167347,5,1956,20
34284,246022,Country,0.481,0.37,0.629,147.082,-12.156,1,9,0.933,0.92,0.251,0.0415,0,117547,4,1956,20
34292,246022,Country,0.556,0.324,0.734,140.99,-12.681,1,9,0.876,0.9,0.113,0.0568,0,125080,4,1956,20
34299,246022,Country,0.626,0.241,0.589,135.2,-14.381,1,2,0.916,0.905,0.269,0.0542,0,157387,4,1956,20
41269,326096,Country,0.641,0.487,0.828,99.452,-12.089,0,4,0.97,0,0.105,0.0712,0,138880,4,1956,20
2363,20403,Country,0.403,0.222,0.324,166.732,-9.339,1,1,0.936,2.29E-05,0.112,0.0474,0,140480,3,1956,3494
75930,816890,Country,0.754,0.54,0.79,101.738,-8.326,1,5,0.691,7.51E-05,0.0868,0.0266,0,168554,57,1957,591
