artist_names,artists_id,danceability,energy,valence,tempo,loudness,mode,key,acousticness,instrumentalness,liveness,speechiness,explicit,duration_ms,popularity,year,release_date,song_title (censored)
['Frank Sinatra'],[792507],0.587,0.0933,0.582,181.511,-18.953,1,0,0.913,0,0.114,0.138,0,173333,25,1977,4/1/1977,Sunflower
['Frank Sinatra'],[792507],0.285,0.142,0.15,138.069,-18.543,1,10,0.809,8.40E-05,0.0905,0.0361,0,234667,31,1980,3/26/1980,It Had To Be You
['Frank Sinatra'],[792507],0.271,0.361,0.182,127.91,-12.532,1,7,0.764,5.69E-05,0.17,0.0352,0,249133,29,1980,3/26/1980,You And Me (We Wanted It All)
['Frank Sinatra'],[792507],0.141,0.209,0.0634,64.556,-16.508,1,2,0.399,0.000407,0.108,0.0408,0,283493,31,1980,3/26/1980,*********
['Frank Sinatra'],[792507],0.62,0.376,0.56,115.955,-11.622,1,0,0.13,0,0.833,0.0334,0,171027,25,1980,3/26/1980,They All Laughed
['Frank Sinatra'],[792507],0.408,0.414,0.576,107.469,-11.083,1,2,0.282,0,0.153,0.0297,0,206067,60,1980,3/26/1980,"Theme From New York, New York"
['Frank Sinatra'],[792507],0.224,0.18,0.179,78.019,-15.659,0,9,0.867,3.96E-06,0.37,0.0345,0,205773,51,1981,1/1/1981,**** **** (My Baby Shot Me Down)
['Frank Sinatra'],[792507],0.0958,0.0756,0.0651,73.668,-21.091,0,2,0.903,0.036,0.328,0.0366,0,256840,51,1992,1992,It's A ******** Old Town - Remastered
['Frank Sinatra'],[792507],0.549,0.268,0.578,124.322,-12.985,1,8,0.675,0,0.262,0.0398,0,176067,47,1992,1992,You Make Me Feel So Young - Remastered ****
['Frank Sinatra'],[792507],0.165,0.204,0.113,87.364,-14.064,1,0,0.902,0.00892,0.202,0.031,0,192893,35,1993,10/5/1993,I Fall In Love Too Easily
['Frank Sinatra'],[792507],0.206,0.0833,0.262,85.681,-18.577,1,5,0.961,2.13E-05,0.145,0.0343,0,192667,34,1993,1993,I Have But One Heart (O Marenariello) - 78 rpm Version
['Frank Sinatra'],[792507],0.209,0.226,0.138,86.775,-15.961,1,10,0.919,0.125,0.272,0.0346,0,183227,54,1993,10/5/1993,If You Are But A Dream (with The Bobby Tucker Singers)
['Frank Sinatra'],[792507],0.264,0.246,0.19,89.418,-10.941,1,5,0.881,0.00317,0.259,0.0312,0,180200,53,1993,1993,All Through The Day
['Frank Sinatra'],[792507],0.646,0.204,0.687,140.428,-11.957,1,10,0.826,0,0.312,0.0566,0,154640,38,1994,11/8/1994,Santa Claus Is Comin' to Town
['Frank Sinatra'],[792507],0.653,0.259,0.835,142.157,-13.336,1,2,0.903,0,0.362,0.0595,0,155453,51,1994,11/8/1994,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet)
['Frank Sinatra'],[792507],0.53,0.286,0.674,127.541,-10.318,1,9,0.626,0,0.0597,0.0351,0,181733,39,1995,1/1/1995,Learnin' The *****
['Frank Sinatra'],[792507],0.476,0.496,0.774,140.503,-8.978,1,5,0.409,0,0.118,0.171,0,114760,40,1996,1/1/1996,I'm Gonna Live Till I Die
['Frank Sinatra'],[792507],0.481,0.242,0.389,116.342,-11.81,1,0,0.493,0,0.137,0.0373,0,173240,59,1996,1/1/1996,Witchcraft
['Frank Sinatra'],[792507],0.57,0.268,0.51,119.903,-11.449,1,5,0.418,0,0.241,0.0519,0,177907,54,1996,1/1/1996,(Love Is) The Tender Trap
['Frank Sinatra'],[792507],0.489,0.257,0.593,127.012,-11.115,1,9,0.516,0,0.0578,0.0363,0,181907,53,1996,1/1/1996,Learnin' The *****
['Frank Sinatra'],[792507],0.324,0.191,0.381,83.577,-13.865,1,8,0.844,0,0.388,0.0349,0,171533,39,2000,1/1/2000,Young At Heart - Remastered
['Frank Sinatra'],[792507],0.504,0.247,0.434,116.124,-13.02,1,0,0.71,0,0.157,0.0342,0,173067,43,2000,1/1/2000,Witchcraft - Remastered ****
['Frank Sinatra'],[792507],0.453,0.233,0.617,143.745,-13.106,0,10,0.715,0,0.118,0.0331,0,174867,40,2000,1/1/2000,I Get A Kick Out Of You - Remastered
['Frank Sinatra'],[792507],0.54,0.301,0.57,124.635,-10.154,1,2,0.711,0,0.261,0.0519,0,130600,52,2000,1/1/2000,I've Got The World On A String - Remastered ****
['Frank Sinatra'],[792507],0.456,0.0328,0.342,82.938,-23.702,1,2,0.956,7.63E-05,0.152,0.0532,0,199733,47,2005,9/19/2005,Polka Dots and Moonbeams
['Frank Sinatra'],[792507],0.171,0.311,0.165,75.324,-8.815,1,1,0.508,1.69E-05,0.295,0.0375,0,172547,53,2007,1/1/2007,All The Way - **** Digital *********** Bit Mastering
['Frank Sinatra'],[792507],0.605,0.339,0.491,133.046,-10.145,0,5,0.855,0,0.254,0.0324,0,202280,44,2008,1/1/2008,The Way You Look ******* - Remastered ****
['Frank Sinatra'],[792507],0.406,0.568,0.524,152.025,-7.889,1,8,0.555,0,0.179,0.0512,0,314613,43,2008,1/1/2008,Luck Be A Lady - **** Remastered
['Frank Sinatra'],[792507],0.392,0.632,0.556,114.917,-6.633,0,4,0.55,0,0.457,0.0529,0,187227,55,2008,1/1/2008,That's Life - Remastered ****
['Frank Sinatra'],[792507],0.591,0.298,0.372,119.954,-12.269,0,4,0.549,2.22E-06,0.0797,0.06,0,147520,57,2008,1/1/2008,Fly Me To The Moon - Remastered
['Frank Sinatra'],[792507],0.569,0.372,0.5,123.411,-7.022,1,2,0.809,0,0.3,0.0515,0,129813,55,2015,4/21/2015,I've Got The World On A String
['Frank Sinatra'],[792507],0.67,0.365,0.45,119.344,-10.158,1,0,0.525,0,0.0575,0.0564,0,147147,66,2015,4/21/2015,Fly Me To The Moon - Remastered
['Frank Sinatra'],[792507],0.407,0.589,0.559,109.009,-5.32,1,2,0.547,0,0.281,0.03,0,204147,66,2015,4/21/2015,"Theme From New York, New York"
['Frank Sinatra'],[792507],0.279,0.454,0.216,150.661,-7.733,1,2,0.395,0,0.198,0.0316,0,274933,60,2015,4/21/2015,My Way
['Frank Sinatra'],[792507],0.589,0.369,0.529,132.954,-8.678,0,5,0.855,0,0.352,0.0321,0,201200,58,2015,4/21/2015,The Way You Look *******
