o,id,genre,danceability,energy,valence,tempo,loudness,mode,key,acousticness,instrumentalness,liveness,speechiness,explicit,duration_ms,popularity,year,release_date,,
5272,38466,Vocal,0.763,0.353,0.883,127.617,-14.738,1,5,0.421,1.16E-05,0.319,0.0673,0,143467,39,1991,2650,,
5338,38466,Vocal,0.278,0.141,0.176,101.747,-13.719,1,10,0.861,0.002,0.382,0.031,0,150200,32,1991,2650,,
5271,38466,Vocal,0.278,0.141,0.176,101.747,-13.719,1,10,0.861,0.002,0.382,0.031,0,150200,47,1992,3439,,
5319,38466,Vocal,0.634,0.431,0.667,124.425,-9.92,1,0,0.401,6.90E-05,0.652,0.0364,0,192733,47,2004,2968,,
6432,43499,Vocal,0.81,0.398,0.835,140.665,-10.405,0,0,0.816,0,0.174,0.253,0,172267,24,1937,4,,
6421,43499,Vocal,0.5,0.224,0.62,202.481,-12.431,1,3,0.646,0,0.284,0.0935,0,175333,43,1945,10,,
6439,43499,Vocal,0.743,0.457,0.862,121.756,-10.454,1,3,0.709,0,0.0694,0.0689,0,154707,26,1945,10,,
6441,43499,Vocal,0.558,0.408,0.895,169.293,-11.811,1,10,0.708,0,0.272,0.067,0,160867,25,1945,10,,
6431,43499,Vocal,0.641,0.413,0.834,143.522,-5.624,1,3,0.926,0,0.191,0.0435,0,203746,35,1949,13,,
6442,43499,Vocal,0.627,0.337,0.734,151.691,-6.521,1,1,0.851,0,0.356,0.0436,0,183413,31,1949,13,,
6434,43499,Vocal,0.773,0.218,0.709,126.227,-14.004,1,5,0.795,0,0.0632,0.0404,0,163973,26,1951,15,,
6445,43499,Vocal,0.725,0.134,0.511,115.7,-14.49,1,0,0.842,0,0.12,0.0536,0,181467,6,1951,15,,
6425,43499,Vocal,0.527,0.142,0.545,155.773,-14.726,1,8,0.922,0,0.102,0.0561,0,189627,5,1951,15,,
6450,43499,Vocal,0.764,0.392,0.952,127.204,-12.361,1,1,0.789,0,0.072,0.106,0,138200,5,1951,15,,
6438,43499,Vocal,0.564,0.424,0.949,170.086,-9.69,1,10,0.807,0,0.168,0.0681,0,164333,2,1951,15,,
6424,43499,Vocal,0.705,0.303,0.823,143.253,-10.959,1,3,0.889,0,0.149,0.047,0,204040,1,1951,15,,
6452,43499,Vocal,0.75,0.383,0.831,122.073,-12.298,1,3,0.781,0,0.0806,0.0598,0,155893,1,1951,15,,
6448,43499,Vocal,0.506,0.118,0.619,84.571,-16.242,1,5,0.966,0,0.361,0.033,0,165653,4,1956,20,,
6423,43499,Vocal,0.335,0.0897,0.308,87.024,-19.256,1,0,0.956,0.000707,0.114,0.0359,0,180880,3,1956,20,,
6440,43499,Vocal,0.52,0.236,0.373,79.273,-11.42,1,3,0.718,0,0.13,0.035,0,147373,6,1957,21,,
6451,43499,Vocal,0.696,0.264,0.646,124.351,-12.731,1,5,0.929,0,0.107,0.0527,0,172267,10,1958,22,,
6422,43499,Vocal,0.784,0.319,0.465,127.8,-9.077,1,3,0.927,0.000362,0.0709,0.0577,0,160040,6,1958,22,,
6430,43499,Vocal,0.64,0.479,0.79,166.868,-11.55,1,7,0.881,0.000171,0.0973,0.467,0,161933,50,1984,48,,
6436,43499,Vocal,0.628,0.282,0.874,155.098,-12.768,1,8,0.648,0,0.0974,0.316,0,182040,49,1987,51,,
6437,43499,Vocal,0.648,0.28,0.833,77.49,-13.373,1,8,0.802,0,0.147,0.357,0,183333,45,1987,51,,
6435,43499,Vocal,0.776,0.231,0.694,80.073,-12.029,1,10,0.433,0,0.0848,0.124,0,190000,40,1987,51,,
6444,43499,Vocal,0.335,0.177,0.23,134.088,-9.791,0,9,0.922,0,0.104,0.0311,0,160000,31,1987,51,,
6443,43499,Vocal,0.813,0.32,0.803,79.504,-12.71,1,3,0.922,2.78E-06,0.305,0.18,0,149333,44,1990,2853,,
6426,43499,Vocal,0.8,0.312,0.967,114.789,-11.614,1,10,0.708,0,0.248,0.0588,0,169160,42,1990,2853,,
6428,43499,Vocal,0.67,0.318,0.846,167.583,-12.134,0,3,0.381,0,0.101,0.155,0,184040,42,1991,6323,,
6427,43499,Vocal,0.636,0.275,0.855,200.083,-14.195,1,7,0.778,0,0.139,0.26,0,183000,54,1993,57,,
6449,43499,Vocal,0.642,0.309,0.923,137.826,-14.262,1,1,0.898,0.000116,0.218,0.137,0,162507,50,1993,57,,
6429,43499,Vocal,0.67,0.0665,0.485,95.314,-18.876,1,3,0.978,0,0.221,0.0504,0,186960,40,1993,57,,
6433,43499,Vocal,0.673,0.181,0.707,134.947,-14.202,1,2,0.969,0,0.215,0.0544,0,195373,35,1996,60,,
6453,43499,Vocal,0.671,0.314,0.828,168.493,-12.144,0,3,0.365,0,0.142,0.158,0,183973,36,1999,63,,
6447,43499,Vocal,0.635,0.558,0.878,165.89,-9.259,1,2,0.901,0.000583,0.0798,0.476,0,163867,36,2000,2857,,
6446,43499,Vocal,0.618,0.737,0.882,165.104,-8.147,1,2,0.844,1.54E-05,0.171,0.257,0,164160,44,2003,67,,
6837,46184,Vocal,0.447,0.582,0.876,168.304,-7.422,1,7,0.884,1.38E-05,0.452,0.0297,0,157240,27,1950,2375,,
6842,46184,Vocal,0.692,0.493,0.838,131.366,-7.964,0,10,0.867,0.000136,0.0881,0.0386,0,168613,12,1950,2375,,
6838,46184,Vocal,0.338,0.294,0.34,97.088,-7.276,1,4,0.879,0.000105,0.353,0.0297,0,172640,5,1950,2375,,
6836,46184,Vocal,0.252,0.372,0.311,119.686,-9.098,1,10,0.688,0.04,0.167,0.0329,0,155213,6,1953,2378,,
6829,46184,Vocal,0.15,0.412,0.164,171.73,-7.865,1,10,0.763,0.0947,0.44,0.0319,0,188987,5,1953,2378,,
6834,46184,Vocal,0.141,0.26,0.203,82.975,-11.976,1,10,0.92,0.745,0.119,0.0303,0,168040,5,1953,2378,,
6841,46184,Vocal,0.413,0.367,0.25,75.846,-7.811,1,5,0.953,0.00358,0.174,0.0276,0,165907,5,1953,2378,,
6833,46184,Vocal,0.302,0.268,0.297,96.866,-11.556,1,2,0.435,0.0107,0.382,0.0279,0,210053,4,1953,2378,,
6828,46184,Vocal,0.675,0.489,0.793,135.86,-7.911,0,7,0.816,1.52E-05,0.408,0.0471,0,162053,2,1953,2378,,
6830,46184,Vocal,0.493,0.786,0.947,173.587,-7.819,0,2,0.476,0.00154,0.103,0.0702,0,138027,0,1953,2378,,
6832,46184,Vocal,0.284,0.321,0.23,77.316,-7.608,1,3,0.854,0.226,0.181,0.0291,0,139507,6,1956,2381,,
6843,46184,Vocal,0.199,0.312,0.208,138.05,-7.005,1,3,0.91,0.00308,0.163,0.0304,0,137960,6,1956,2381,,
6844,46184,Vocal,0.515,0.492,0.668,143.004,-8.744,1,8,0.691,1.86E-05,0.0418,0.124,0,147440,13,1958,2383,,
6839,46184,Vocal,0.679,0.541,0.845,141.187,-6.461,0,9,0.743,0.000833,0.114,0.0805,0,180960,9,1958,2383,,
6840,46184,Vocal,0.704,0.428,0.649,138.658,-7.596,1,5,0.663,0,0.0939,0.0519,0,141333,8,1958,2383,,
6835,46184,Vocal,0.413,0.185,0.273,83.541,-13.731,1,7,0.815,0.000309,0.258,0.0267,0,279360,7,1958,2383,,
6831,46184,Vocal,0.386,0.177,0.292,97.678,-11.213,1,4,0.838,0.000245,0.327,0.0299,0,175612,41,2007,4584,,
7128,47134,Vocal,0.58,0.0921,0.317,109.649,-17.03,0,9,0.844,0,0.256,0.0403,0,249067,39,1992,56,,
7127,47134,Vocal,0.642,0.0973,0.424,129.224,-24.879,0,11,0.876,4.46E-05,0.153,0.0656,0,237093,52,1993,57,,
7268,48816,Vocal,0.349,0.14,0.114,78.211,-13.435,1,2,0.876,0,0.133,0.0286,0,203240,19,1974,38,,
7272,48816,Vocal,0.465,0.228,0.225,134.522,-12.319,0,10,0.9,0,0.513,0.0547,0,187147,22,1984,2409,,
7271,48816,Vocal,0.493,0.33,0.403,169.048,-11.011,0,10,0.906,4.24E-06,0.416,0.161,0,286720,34,1988,2413,,
7270,48816,Vocal,0.31,0.201,0.209,86.615,-9.896,0,5,0.939,9.02E-06,0.348,0.043,0,161987,31,1988,2413,,
7274,48816,Vocal,0.447,0.265,0.267,123.54,-15.061,1,0,0.945,0,0.0786,0.0581,0,311040,31,1988,2413,,
7273,48816,Vocal,0.365,0.141,0.148,88.232,-11.944,1,5,0.911,0,0.1,0.0358,0,123427,28,1988,2413,,
7269,48816,Vocal,0.561,0.559,0.504,81.535,-6.026,1,10,0.766,0,0.342,0.174,0,197973,48,1999,63,,
7281,48908,Vocal,0.4,0.112,0.0454,102.239,-17.013,1,3,0.811,0.000266,0.114,0.0334,0,450839,13,1958,2383,,
7280,48908,Vocal,0.397,0.419,0.877,146.486,-9.657,0,0,0.7,0,0.361,0.0517,0,123640,10,1960,24,,
7279,48908,Vocal,0.312,0.18,0.382,62.101,-14.251,1,5,0.897,0.042,0.411,0.0363,0,201613,7,1960,24,,
7282,48908,Vocal,0.489,0.277,0.593,127.431,-10.028,1,5,0.733,6.86E-06,0.301,0.0363,0,142387,7,1960,24,,
7278,48908,Vocal,0.538,0.254,0.639,99.573,-14.089,1,10,0.754,0.000741,0.0923,0.0408,0,142213,6,1960,24,,
7277,48908,Vocal,0.522,0.19,0.521,98.903,-20.128,1,8,0.682,0.0574,0.699,0.0358,0,308667,37,1980,6106,,
7766,53739,Vocal,0.384,0.393,0.446,167.241,-7.959,0,7,0.641,1.69E-06,0.0869,0.0349,0,162867,43,1972,2397,,
7789,53739,Vocal,0.658,0.647,0.825,98.49,-6.787,1,0,0.659,0,0.174,0.137,0,137173,41,1972,2397,,
7769,53739,Vocal,0.427,0.481,0.763,169.812,-10.53,1,5,0.771,0,0.105,0.117,0,159467,26,1973,2398,,
7774,53739,Vocal,0.347,0.228,0.184,133.574,-9.667,1,0,0.901,0,0.38,0.0296,0,221373,68,1979,2404,,
7763,53739,Vocal,0.205,0.54,0.419,172.246,-10.715,1,1,0.622,0.00248,0.704,0.0468,0,299600,33,1979,2404,,
7764,53739,Vocal,0.254,0.619,0.427,115.435,-10.679,1,6,0.673,0.00408,0.892,0.0694,0,341400,30,1979,2404,,
7776,53739,Vocal,0.49,0.865,0.611,127.581,-10.013,1,3,0.44,0.0204,0.956,0.126,0,222533,27,1979,2404,,
7765,53739,Vocal,0.265,0.683,0.0326,94.077,-22.713,0,9,0.9,0.0647,0.987,0.263,0,82800,26,1979,2404,,
7770,53739,Vocal,0.577,0.788,0.914,105.428,-6.813,1,4,0.00727,1.27E-05,0.0637,0.0309,0,225867,54,1983,6148,,
7785,53739,Vocal,0.51,0.458,0.177,123.694,-7.566,1,10,0.551,0,0.0853,0.0289,0,293853,62,1988,2413,,
7768,53739,Vocal,0.373,0.0112,0.21,65.064,-24.944,1,10,0.982,1.98E-05,0.111,0.049,0,146147,47,1988,2413,,
7773,53739,Vocal,0.653,0.598,0.741,97.668,-12.569,1,9,0.41,0.00131,0.364,0.0312,0,257333,39,1988,2413,,
7780,53739,Vocal,0.243,0.105,0.165,66.455,-18.468,1,11,0.926,0.01,0.113,0.0322,0,195267,39,1988,2413,,
7782,53739,Vocal,0.252,0.0793,0.118,86.725,-15.841,1,9,0.935,5.38E-05,0.0956,0.0328,0,211133,37,1988,2413,,
7788,53739,Vocal,0.474,0.0262,0.216,142.858,-28.605,1,7,0.995,0.915,0.172,0.0494,0,119267,36,1988,2413,,
7775,53739,Vocal,0.754,0.65,0.775,117.616,-10.98,1,6,0.641,0,0.264,0.0769,0,191107,28,1988,2413,,
7781,53739,Vocal,0.717,0.341,0.531,117.533,-12.984,1,5,0.603,0,0.0893,0.12,0,89560,28,1988,2413,,
7772,53739,Vocal,0.576,0.693,0.778,153.841,-11.548,0,10,0.0891,0.00508,0.372,0.0749,0,244733,27,1988,2413,,
7787,53739,Vocal,0.536,0.242,0.331,137.989,-11.716,1,7,0.674,0,0.331,0.0277,0,276346,57,1990,2415,,
7786,53739,Vocal,0.486,0.467,0.286,157.532,-10.765,1,8,0.359,0,0.11,0.0287,0,241627,37,1990,2415,,
7777,53739,Vocal,0.359,0.135,0.194,160.414,-19.946,1,0,0.861,0.00016,0.363,0.0325,0,206373,33,1991,2416,,
7771,53739,Vocal,0.209,0.0644,0.233,67.73,-19.265,1,8,0.932,6.70E-06,0.311,0.0383,0,196240,30,1991,2416,,
7779,53739,Vocal,0.429,0.284,0.394,118.268,-17.126,1,8,0.633,0,0.688,0.0509,0,141467,30,1991,2416,,
7767,53739,Vocal,0.51,0.458,0.177,123.694,-7.566,1,10,0.551,0,0.0853,0.0289,0,293853,53,1993,2418,,
7784,53739,Vocal,0.399,0.275,0.178,160.255,-10.633,1,0,0.827,2.29E-05,0.135,0.0292,0,192040,37,1993,2418,,
7778,53739,Vocal,0.544,0.13,0.198,102.942,-18.366,1,10,0.893,0,0.189,0.0289,0,206827,35,1996,4615,,
7783,53739,Vocal,0.258,0.0971,0.0767,65.346,-13.002,1,0,0.94,0,0.122,0.0302,0,215027,45,2008,509,,
7965,57488,Vocal,0.432,0.164,0.614,207.753,-15.114,1,5,0.882,0,0.12,0.0619,0,137493,40,1993,7023,,
7964,57488,Vocal,0.399,0.293,0.232,77.111,-11.781,1,2,0.737,0,0.346,0.0282,0,179467,39,1993,7023,,
7966,57488,Vocal,0.436,0.19,0.518,77.204,-13.375,1,3,0.484,2.91E-06,0.201,0.0292,0,180840,31,1993,7023,,
7977,58360,Vocal,0.391,0.298,0.405,67.862,-11.438,0,0,0.852,0.000139,0.125,0.0412,0,183467,24,1969,2394,,
8771,64830,Vocal,0.479,0.0669,0.154,94.005,-23.647,1,5,0.944,7.03E-05,0.109,0.0393,0,244893,17,1963,2435,,
8772,64954,Vocal,0.228,0.267,0.11,85.309,-11.436,1,10,0.97,0.0348,0.319,0.0348,0,318427,25,1985,2410,,
8773,64954,Vocal,0.738,0.282,0.75,116.677,-14.913,1,0,0.636,0,0.332,0.438,0,138240,41,2002,2966,,
9461,67528,Vocal,0.716,0.139,0.442,94.68,-18.431,0,2,0.819,0.000715,0.116,0.0566,0,175733,8,1956,517,,
9463,67528,Vocal,0.549,0.065,0.322,86.459,-20.196,0,5,0.931,0.000647,0.333,0.142,0,180040,8,1956,517,,
9464,67528,Vocal,0.574,0.378,0.82,106.349,-13.679,0,5,0.735,0.00353,0.43,0.0801,0,172160,8,1956,517,,
9468,67528,Vocal,0.582,0.453,0.726,117.168,-11.399,0,5,0.633,0.00809,0.321,0.0425,0,258933,7,1956,517,,
9460,67528,Vocal,0.579,0.092,0.315,120.997,-19.774,1,1,0.714,0.00153,0.102,0.0488,0,242200,6,1956,517,,
9465,67528,Vocal,0.634,0.301,0.569,93.117,-15.032,1,7,0.71,0.00545,0.614,0.0606,0,296933,6,1956,517,,
9466,67528,Vocal,0.572,0.392,0.739,112.317,-14.017,1,8,0.705,0.000748,0.172,0.052,0,260027,6,1956,517,,
9467,67528,Vocal,0.616,0.347,0.276,108.18,-13.521,1,4,0.362,0,0.0971,0.128,0,196933,39,1973,7197,,
9462,67528,Vocal,0.707,0.364,0.853,143.672,-13.273,1,5,0.509,0,0.131,0.294,0,181733,21,1973,7197,,
10448,71336,Vocal,0.373,0.0435,0.13,76.95,-13.562,1,3,0.958,3.91E-06,0.0961,0.0274,0,178440,44,1955,19,,
10447,71336,Vocal,0.471,0.015,0.187,79.331,-13.728,1,5,0.97,0,0.0819,0.0292,0,112467,17,1955,19,,
10433,71336,Vocal,0.45,0.155,0.398,82.19,-12.458,1,7,0.92,0,0.658,0.0294,0,141533,16,1955,19,,
10445,71336,Vocal,0.424,0.0482,0.173,74.842,-15.755,1,6,0.953,1.56E-06,0.106,0.0309,0,202627,13,1955,19,,
10429,71336,Vocal,0.561,0.172,0.337,75.597,-11.327,1,7,0.903,0,0.108,0.0269,0,164160,12,1955,19,,
10434,71336,Vocal,0.211,0.127,0.084,78.761,-14.918,1,3,0.905,0,0.0993,0.0311,0,192000,12,1955,19,,
10438,71336,Vocal,0.433,0.0875,0.157,142.797,-13.742,1,5,0.974,0,0.103,0.0282,0,115440,12,1955,19,,
10431,71336,Vocal,0.302,0.0969,0.249,139.758,-15.134,1,1,0.869,0,0.126,0.03,0,186000,10,1955,19,,
10439,71336,Vocal,0.624,0.347,0.639,144.975,-9.68,1,8,0.549,0,0.121,0.0606,0,122000,10,1955,19,,
10442,71336,Vocal,0.42,0.102,0.0656,76.372,-13.575,1,2,0.918,0,0.135,0.027,0,190693,10,1955,19,,
10430,71336,Vocal,0.387,0.181,0.265,135.094,-13.41,0,8,0.859,0,0.142,0.0298,0,213667,9,1955,19,,
10441,71336,Vocal,0.603,0.358,0.576,116.945,-10.577,0,7,0.747,9.50E-06,0.0965,0.0759,0,119533,9,1955,19,,
10428,71336,Vocal,0.438,0.145,0.279,82.894,-10.302,1,0,0.965,0,0.11,0.0322,0,150067,8,1955,19,,
10446,71336,Vocal,0.476,0.219,0.48,78.89,-9.241,1,5,0.656,0,0.316,0.0507,0,191867,8,1955,19,,
10426,71336,Vocal,0.399,0.349,0.595,135.04,-13.037,0,7,0.795,0,0.113,0.0476,0,187000,7,1955,19,,
10440,71336,Vocal,0.349,0.0805,0.143,112.812,-14.733,1,0,0.893,0,0.112,0.0326,0,193000,7,1955,19,,
10449,71336,Vocal,0.594,0.619,0.831,87.426,-11.347,0,10,0.85,1.55E-05,0.0818,0.0764,0,131800,7,1955,19,,
10435,71336,Vocal,0.386,0.188,0.164,77.809,-13.211,0,2,0.863,0,0.0793,0.0391,0,214000,6,1955,19,,
10436,71336,Vocal,0.437,0.0914,0.326,106.958,-14.407,1,3,0.891,0,0.0708,0.0286,0,162000,6,1955,19,,
10437,71336,Vocal,0.424,0.263,0.309,130.943,-13.523,1,8,0.78,0,0.106,0.0417,0,138000,6,1955,19,,
10450,71336,Vocal,0.631,0.312,0.736,79.497,-12.076,0,9,0.702,0,0.329,0.0523,0,128000,6,1955,19,,
10451,71336,Vocal,0.488,0.3,0.273,82.229,-12.055,0,10,0.964,0.0206,0.12,0.121,0,177040,6,1955,19,,
10427,71336,Vocal,0.609,0.29,0.512,122.595,-11.936,1,5,0.882,0,0.0621,0.0534,0,136000,5,1955,19,,
10432,71336,Vocal,0.552,0.491,0.788,128.582,-11.754,0,3,0.596,0,0.262,0.0388,0,165000,5,1955,19,,
10444,71336,Vocal,0.164,0.0426,0.0785,71.001,-24.449,1,0,0.972,1.47E-06,0.148,0.0395,0,186509,11,1958,1997,,
10443,71336,Vocal,0.325,0.25,0.278,81.582,-12.069,0,2,0.835,0,0.239,0.0285,0,148333,10,1964,28,,
11266,77560,Vocal,0.552,0.325,0.582,102.194,-15.285,0,11,0.655,0.00493,0.929,0.285,0,112960,35,1974,2399,,
11267,77560,Vocal,0.49,0.24,0.48,135.35,-16.414,1,0,0.857,1.41E-06,0.135,0.0461,0,147240,34,1975,5293,,
11275,77662,Vocal,0.548,0.211,0.514,104.944,-12.549,0,9,0.784,0,0.271,0.0521,0,178774,34,1960,2385,,
11278,77662,Vocal,0.646,0.269,0.778,87.849,-14.816,1,3,0.806,1.26E-05,0.305,0.08,0,179999,11,1960,2385,,
11281,77662,Vocal,0.686,0.273,0.221,115.989,-13.262,0,2,0.695,0.00011,0.0785,0.0364,0,230339,11,1960,2385,,
11277,77662,Vocal,0.588,0.43,0.851,93.461,-12.025,1,8,0.69,0.000634,0.0681,0.0655,0,178928,10,1960,2385,,
11280,77662,Vocal,0.571,0.206,0.458,125.746,-16.56,0,1,0.728,0,0.1,0.0497,0,283558,10,1960,2385,,
11279,77662,Vocal,0.537,0.29,0.722,93.908,-14.228,1,10,0.691,0,0.198,0.207,0,147185,9,1960,2385,,
11274,77662,Vocal,0.676,0.131,0.344,74.649,-16.219,1,10,0.755,0,0.0583,0.0988,0,169964,8,1960,2385,,
11276,77662,Vocal,0.481,0.388,0.732,149.693,-11.959,1,10,0.718,0,0.147,0.0636,0,190906,7,1960,2385,,
11811,79016,Vocal,0.503,0.0659,0.396,104.9,-14.251,0,2,0.975,5.87E-06,0.178,0.0414,0,181200,0,1924,2350,,
12072,79016,Vocal,0.55,0.135,0.534,78.053,-14.114,0,7,0.985,3.69E-06,0.211,0.0345,0,177933,0,1927,2353,,
11564,79016,Vocal,0.768,0.363,0.932,95.268,-10.325,1,5,0.893,0.124,0.193,0.198,0,174400,0,1930,2355,,
11619,79016,Vocal,0.504,0.0644,0.403,106.994,-14.754,0,2,0.972,4.36E-06,0.174,0.0408,0,181440,62,1933,2358,,
11598,79016,Vocal,0.484,0.0823,0.191,127.089,-11.273,0,7,0.98,2.47E-06,0.159,0.0364,0,190800,53,1933,2358,,
11511,79016,Vocal,0.64,0.23,0.663,88.868,-10.651,1,8,0.965,5.36E-05,0.101,0.0624,0,182400,50,1933,2358,,
11608,79016,Vocal,0.668,0.376,0.837,155.957,-11.406,1,3,0.729,4.97E-05,0.116,0.0682,0,178467,41,1933,2358,,
11796,79016,Vocal,0.485,0.177,0.253,88.411,-14.282,1,7,0.965,7.37E-05,0.252,0.0428,0,184440,41,1933,2358,,
11692,79016,Vocal,0.615,0.115,0.404,105.704,-16.557,1,8,0.968,0.00061,0.127,0.0397,0,189867,40,1933,2358,,
11582,79016,Vocal,0.741,0.258,0.519,112.008,-11.811,1,3,0.737,0.000661,0.146,0.0412,0,181240,39,1933,2358,,
11472,79016,Vocal,0.799,0.492,0.828,134.571,-10.942,1,7,0.779,0.000108,0.154,0.0549,0,176027,36,1933,2358,,
11912,79016,Vocal,0.628,0.226,0.608,99.392,-14.075,0,10,0.903,5.66E-06,0.171,0.0371,0,173493,36,1933,2358,,
11924,79016,Vocal,0.582,0.216,0.531,95.463,-12.579,1,7,0.934,0.000716,0.317,0.0423,0,197693,33,1933,2358,,
12076,79016,Vocal,0.699,0.24,0.56,96.547,-10.181,0,3,0.969,0.00286,0.147,0.034,0,206640,31,1933,2358,,
11980,79016,Vocal,0.743,0.261,0.814,88.275,-10.289,1,1,0.793,8.62E-06,0.149,0.0618,0,169493,30,1933,2358,,
11830,79016,Vocal,0.409,0.145,0.399,96.814,-14.051,1,8,0.971,3.63E-06,0.257,0.0351,0,177867,29,1933,2358,,
11694,79016,Vocal,0.772,0.202,0.689,110.954,-10.188,1,10,0.945,3.65E-05,0.116,0.0689,0,180933,28,1933,2358,,
12047,79016,Vocal,0.489,0.0571,0.273,80.172,-16.976,0,7,0.988,2.22E-05,0.161,0.0336,0,198560,28,1933,2358,,
12097,79016,Vocal,0.678,0.19,0.571,138.563,-13.395,1,10,0.967,0.000107,0.14,0.0429,0,175867,27,1933,2358,,
11886,79016,Vocal,0.719,0.242,0.6,109.181,-12.646,1,5,0.896,4.11E-05,0.0792,0.0472,0,195560,26,1933,2358,,
11992,79016,Vocal,0.743,0.371,0.806,115.099,-9.509,1,3,0.915,0.000309,0.353,0.0533,0,159200,26,1933,2358,,
12025,79016,Vocal,0.665,0.168,0.447,90.26,-13.042,1,10,0.942,0,0.195,0.0377,0,172427,26,1933,2358,,
12037,79016,Vocal,0.728,0.243,0.803,110.777,-12.76,0,5,0.955,0.00219,0.0882,0.0777,0,188760,26,1933,2358,,
12042,79016,Vocal,0.531,0.107,0.295,76.245,-12.904,1,6,0.978,9.13E-06,0.15,0.0358,0,175560,26,1933,2358,,
12102,79016,Vocal,0.498,0.102,0.263,75.52,-11.698,0,7,0.981,0,0.111,0.0367,0,178067,26,1933,2358,,
12009,79016,Vocal,0.736,0.181,0.405,91.972,-13.593,1,0,0.928,2.26E-06,0.0691,0.0388,0,199467,25,1933,2358,,
12027,79016,Vocal,0.667,0.299,0.62,108.655,-11.774,1,7,0.908,0.00395,0.0864,0.042,0,185960,25,1933,2358,,
12068,79016,Vocal,0.726,0.28,0.805,96.286,-11.784,1,10,0.867,0.000509,0.255,0.0479,0,168507,25,1933,2358,,
12088,79016,Vocal,0.461,0.0478,0.26,87.4,-12.722,0,5,0.981,0,0.158,0.0375,0,188600,25,1933,2358,,
11979,79016,Vocal,0.588,0.229,0.731,129.597,-13.115,1,10,0.782,0,0.0384,0.0492,0,196680,24,1933,2358,,
12066,79016,Vocal,0.587,0.292,0.768,162.363,-11.303,1,8,0.893,3.04E-05,0.169,0.0714,0,162427,24,1933,2358,,
12073,79016,Vocal,0.596,0.182,0.711,123.961,-12.232,1,5,0.815,0,0.15,0.0502,0,171467,24,1933,2358,,
11961,79016,Vocal,0.564,0.0837,0.451,97.535,-14.093,1,2,0.981,0,0.248,0.043,0,166707,23,1933,2358,,
11965,79016,Vocal,0.772,0.202,0.583,146.212,-12.21,1,3,0.97,0.00895,0.215,0.0455,0,191067,23,1933,2358,,
12017,79016,Vocal,0.783,0.187,0.662,99.912,-12.556,1,3,0.904,0,0.0931,0.0695,0,181067,23,1933,2358,,
12062,79016,Vocal,0.67,0.339,0.804,90.196,-11.999,1,7,0.935,0.0588,0.296,0.0373,0,182533,23,1933,2358,,
11832,79016,Vocal,0.618,0.104,0.4,90.194,-11.784,0,0,0.978,0.000116,0.305,0.0387,0,199800,22,1933,2358,,
11952,79016,Vocal,0.641,0.238,0.669,101.132,-11.568,1,3,0.967,0.00656,0.296,0.0403,0,200360,22,1933,2358,,
11963,79016,Vocal,0.672,0.154,0.457,87.309,-14.243,0,5,0.926,0,0.214,0.0349,0,143560,22,1933,2358,,
12012,79016,Vocal,0.499,0.155,0.254,81.169,-11.409,0,5,0.987,0,0.165,0.0355,0,157360,22,1933,2358,,
12035,79016,Vocal,0.66,0.246,0.66,101.028,-14.43,0,2,0.932,2.82E-06,0.158,0.0515,0,172467,22,1933,2358,,
12054,79016,Vocal,0.504,0.195,0.277,81.493,-11.368,0,5,0.972,0,0.245,0.0438,0,177200,22,1933,2358,,
12059,79016,Vocal,0.456,0.0718,0.267,81.663,-11.461,1,8,0.98,4.80E-05,0.143,0.0314,0,164827,22,1933,2358,,
11966,79016,Vocal,0.799,0.311,0.902,107.234,-11.475,1,0,0.855,0.00121,0.254,0.176,0,179933,21,1933,2358,,
11897,79016,Vocal,0.725,0.294,0.557,117.937,-10.06,1,5,0.86,0.0761,0.127,0.041,0,187373,20,1933,2358,,
11934,79016,Vocal,0.696,0.248,0.799,105.631,-12.103,1,1,0.903,0.001,0.114,0.0437,0,192240,20,1933,2358,,
11960,79016,Vocal,0.695,0.225,0.572,92.326,-12.704,1,0,0.937,0.000131,0.104,0.041,0,189293,20,1933,2358,,
12040,79016,Vocal,0.728,0.189,0.613,101.408,-13.03,1,3,0.977,9.40E-06,0.523,0.054,0,179800,20,1933,2358,,
12046,79016,Vocal,0.716,0.414,0.757,98.511,-9.705,1,5,0.839,0.0733,0.226,0.0521,0,165160,20,1933,2358,,
12071,79016,Vocal,0.609,0.275,0.854,167.999,-11.307,1,0,0.927,4.80E-05,0.1,0.0974,0,132667,20,1933,2358,,
12057,79016,Vocal,0.613,0.194,0.792,136.768,-13.774,1,7,0.733,0,0.0678,0.0425,0,169960,19,1933,2358,,
11854,79016,Vocal,0.583,0.235,0.855,162.321,-11.151,0,3,0.933,3.28E-05,0.249,0.0431,0,180067,18,1933,2358,,
11937,79016,Vocal,0.628,0.226,0.608,99.392,-14.075,0,10,0.903,5.66E-06,0.171,0.0371,0,173493,18,1933,2358,,
11988,79016,Vocal,0.799,0.311,0.902,107.234,-11.475,1,0,0.855,0.00121,0.254,0.176,0,179933,18,1933,2358,,
12006,79016,Vocal,0.768,0.43,0.957,113.136,-11.055,0,7,0.805,0.0458,0.219,0.0447,0,175840,18,1933,2358,,
12086,79016,Vocal,0.546,0.0851,0.531,98.872,-14.178,1,3,0.98,1.19E-05,0.228,0.0498,0,164893,18,1933,2358,,
11715,79016,Vocal,0.721,0.186,0.77,129.452,-13.833,1,3,0.93,0.000145,0.351,0.0458,0,155667,17,1933,2358,,
